HEI_code,active,communitary,confessional,filantropic
1872,TRUE,FALSE,FALSE,FALSE
1873,FALSE,FALSE,FALSE,FALSE
1874,TRUE,FALSE,FALSE,FALSE
1875,TRUE,FALSE,FALSE,FALSE
1876,TRUE,FALSE,FALSE,FALSE
1877,FALSE,FALSE,FALSE,FALSE
1878,TRUE,TRUE,FALSE,FALSE
1879,TRUE,FALSE,FALSE,FALSE
1880,TRUE,FALSE,FALSE,FALSE
1881,TRUE,FALSE,FALSE,FALSE
1882,FALSE,FALSE,FALSE,FALSE
1883,TRUE,FALSE,FALSE,FALSE
1884,TRUE,FALSE,FALSE,FALSE
1885,TRUE,FALSE,FALSE,FALSE
1886,FALSE,FALSE,FALSE,FALSE
1887,FALSE,FALSE,FALSE,FALSE
1888,FALSE,FALSE,FALSE,FALSE
1890,FALSE,FALSE,FALSE,FALSE
1891,FALSE,FALSE,FALSE,FALSE
1892,TRUE,FALSE,FALSE,FALSE
1893,TRUE,FALSE,FALSE,FALSE
1894,TRUE,FALSE,FALSE,FALSE
1895,TRUE,FALSE,FALSE,FALSE
1896,FALSE,FALSE,FALSE,FALSE
1897,FALSE,FALSE,FALSE,FALSE
1898,TRUE,FALSE,FALSE,FALSE
1899,FALSE,FALSE,FALSE,FALSE
1900,TRUE,FALSE,FALSE,FALSE
1901,FALSE,FALSE,TRUE,FALSE
1902,TRUE,FALSE,FALSE,FALSE
1903,TRUE,FALSE,FALSE,FALSE
1904,TRUE,FALSE,TRUE,FALSE
1906,TRUE,FALSE,FALSE,FALSE
1907,TRUE,FALSE,FALSE,FALSE
1908,TRUE,FALSE,FALSE,FALSE
1909,TRUE,FALSE,FALSE,FALSE
1910,TRUE,FALSE,FALSE,FALSE
1913,TRUE,FALSE,FALSE,FALSE
1915,FALSE,FALSE,FALSE,FALSE
1917,TRUE,FALSE,FALSE,FALSE
1918,TRUE,FALSE,FALSE,FALSE
1919,FALSE,FALSE,FALSE,FALSE
1921,TRUE,FALSE,FALSE,FALSE
1923,TRUE,FALSE,FALSE,FALSE
1924,FALSE,FALSE,FALSE,FALSE
1925,FALSE,FALSE,FALSE,FALSE
1926,TRUE,FALSE,FALSE,FALSE
1927,TRUE,FALSE,FALSE,FALSE
1928,TRUE,TRUE,FALSE,FALSE
1930,TRUE,FALSE,FALSE,FALSE
1931,TRUE,FALSE,FALSE,FALSE
1932,TRUE,FALSE,FALSE,FALSE
1933,TRUE,FALSE,FALSE,FALSE
1934,TRUE,FALSE,FALSE,FALSE
1935,FALSE,FALSE,FALSE,FALSE
1936,TRUE,FALSE,FALSE,FALSE
1937,TRUE,FALSE,FALSE,FALSE
1938,FALSE,FALSE,FALSE,FALSE
1939,TRUE,FALSE,FALSE,FALSE
1940,TRUE,FALSE,FALSE,FALSE
1941,TRUE,FALSE,FALSE,FALSE
1943,FALSE,FALSE,FALSE,FALSE
1944,FALSE,FALSE,FALSE,FALSE
1945,TRUE,FALSE,FALSE,FALSE
1946,TRUE,FALSE,FALSE,FALSE
1948,TRUE,FALSE,FALSE,FALSE
1949,TRUE,FALSE,FALSE,FALSE
1950,FALSE,FALSE,FALSE,FALSE
1951,FALSE,FALSE,FALSE,FALSE
1952,TRUE,FALSE,FALSE,FALSE
1956,TRUE,FALSE,FALSE,FALSE
1957,TRUE,FALSE,FALSE,FALSE
1958,TRUE,FALSE,FALSE,FALSE
1961,TRUE,FALSE,TRUE,FALSE
1962,TRUE,FALSE,TRUE,FALSE
1964,TRUE,FALSE,FALSE,FALSE
1965,TRUE,FALSE,FALSE,FALSE
1966,TRUE,FALSE,FALSE,FALSE
1967,TRUE,FALSE,FALSE,FALSE
1968,TRUE,FALSE,FALSE,FALSE
1969,FALSE,FALSE,FALSE,FALSE
1970,TRUE,FALSE,FALSE,FALSE
1971,FALSE,FALSE,FALSE,FALSE
1972,TRUE,FALSE,FALSE,FALSE
1973,FALSE,FALSE,FALSE,FALSE
1974,TRUE,FALSE,FALSE,FALSE
1977,TRUE,FALSE,FALSE,FALSE
1978,TRUE,FALSE,FALSE,FALSE
1980,TRUE,FALSE,FALSE,FALSE
1981,FALSE,FALSE,FALSE,FALSE
1984,TRUE,FALSE,FALSE,FALSE
1986,TRUE,FALSE,FALSE,FALSE
1987,FALSE,FALSE,FALSE,FALSE
1988,TRUE,FALSE,FALSE,FALSE
1989,FALSE,FALSE,FALSE,FALSE
1991,FALSE,FALSE,FALSE,FALSE
1992,FALSE,FALSE,FALSE,FALSE
1993,FALSE,FALSE,FALSE,FALSE
1994,FALSE,FALSE,FALSE,FALSE
1995,TRUE,FALSE,FALSE,FALSE
1996,TRUE,FALSE,FALSE,FALSE
1998,TRUE,FALSE,FALSE,FALSE
2001,FALSE,FALSE,FALSE,FALSE
2005,TRUE,FALSE,FALSE,FALSE
2008,FALSE,FALSE,FALSE,FALSE
2009,TRUE,FALSE,FALSE,FALSE
2010,FALSE,FALSE,FALSE,FALSE
2012,FALSE,FALSE,FALSE,FALSE
2014,FALSE,FALSE,FALSE,FALSE
2015,TRUE,FALSE,TRUE,FALSE
2019,FALSE,FALSE,FALSE,FALSE
2021,TRUE,FALSE,FALSE,FALSE
2022,TRUE,FALSE,FALSE,FALSE
2023,TRUE,FALSE,FALSE,FALSE
2027,TRUE,FALSE,FALSE,FALSE
2030,FALSE,FALSE,FALSE,FALSE
2032,FALSE,FALSE,FALSE,FALSE
2033,FALSE,FALSE,FALSE,FALSE
2034,FALSE,FALSE,FALSE,FALSE
2035,TRUE,FALSE,FALSE,FALSE
2036,TRUE,FALSE,FALSE,FALSE
2037,TRUE,FALSE,FALSE,FALSE
2039,TRUE,FALSE,FALSE,FALSE
2040,TRUE,FALSE,FALSE,FALSE
2041,TRUE,FALSE,FALSE,FALSE
2042,TRUE,FALSE,FALSE,FALSE
2043,TRUE,FALSE,FALSE,FALSE
2044,FALSE,FALSE,FALSE,FALSE
2045,TRUE,FALSE,FALSE,FALSE
2049,TRUE,FALSE,FALSE,FALSE
2053,FALSE,FALSE,FALSE,FALSE
2054,TRUE,FALSE,FALSE,FALSE
2056,TRUE,FALSE,FALSE,FALSE
2058,TRUE,FALSE,FALSE,FALSE
2067,TRUE,FALSE,FALSE,FALSE
2069,TRUE,FALSE,FALSE,FALSE
2072,TRUE,FALSE,FALSE,FALSE
2073,FALSE,FALSE,FALSE,FALSE
2075,TRUE,FALSE,FALSE,FALSE
2076,TRUE,FALSE,FALSE,FALSE
2077,FALSE,FALSE,FALSE,FALSE
2079,TRUE,FALSE,FALSE,FALSE
2082,TRUE,FALSE,FALSE,FALSE
2084,TRUE,TRUE,FALSE,FALSE
2085,TRUE,FALSE,FALSE,FALSE
2086,TRUE,FALSE,FALSE,FALSE
2088,FALSE,FALSE,FALSE,FALSE
2091,TRUE,FALSE,FALSE,FALSE
2096,TRUE,FALSE,FALSE,FALSE
2098,FALSE,FALSE,FALSE,FALSE
2102,FALSE,FALSE,FALSE,FALSE
2104,FALSE,FALSE,FALSE,FALSE
2111,TRUE,FALSE,TRUE,FALSE
2113,TRUE,TRUE,FALSE,FALSE
2116,FALSE,FALSE,FALSE,FALSE
2117,TRUE,FALSE,FALSE,FALSE
2118,FALSE,FALSE,FALSE,FALSE
2120,FALSE,FALSE,FALSE,FALSE
2122,TRUE,FALSE,FALSE,FALSE
2123,TRUE,FALSE,FALSE,FALSE
2124,TRUE,FALSE,FALSE,FALSE
2126,TRUE,FALSE,FALSE,FALSE
2128,TRUE,FALSE,FALSE,FALSE
2129,TRUE,FALSE,FALSE,FALSE
2130,FALSE,FALSE,FALSE,FALSE
2131,TRUE,FALSE,FALSE,FALSE
2132,TRUE,FALSE,FALSE,FALSE
2133,TRUE,FALSE,FALSE,FALSE
2134,TRUE,FALSE,FALSE,FALSE
2135,TRUE,FALSE,FALSE,FALSE
2137,TRUE,FALSE,FALSE,FALSE
2140,TRUE,FALSE,FALSE,FALSE
2141,TRUE,FALSE,FALSE,FALSE
2142,FALSE,FALSE,FALSE,FALSE
2143,FALSE,FALSE,FALSE,FALSE
2145,TRUE,FALSE,FALSE,FALSE
2146,FALSE,FALSE,FALSE,FALSE
2147,TRUE,FALSE,FALSE,FALSE
2148,TRUE,FALSE,FALSE,FALSE
2149,TRUE,FALSE,FALSE,FALSE
2150,TRUE,FALSE,FALSE,FALSE
2151,FALSE,FALSE,FALSE,FALSE
2154,TRUE,FALSE,FALSE,FALSE
2156,TRUE,FALSE,FALSE,FALSE
2157,FALSE,FALSE,FALSE,FALSE
2158,TRUE,FALSE,FALSE,FALSE
2160,TRUE,FALSE,FALSE,FALSE
2163,TRUE,FALSE,FALSE,FALSE
2165,TRUE,FALSE,FALSE,FALSE
2168,FALSE,FALSE,FALSE,FALSE
2169,FALSE,FALSE,FALSE,FALSE
2171,TRUE,FALSE,FALSE,FALSE
2173,FALSE,FALSE,FALSE,FALSE
2174,TRUE,FALSE,FALSE,FALSE
2175,TRUE,FALSE,FALSE,FALSE
2177,TRUE,FALSE,FALSE,FALSE
2180,TRUE,FALSE,FALSE,FALSE
2181,FALSE,FALSE,FALSE,FALSE
2183,TRUE,FALSE,FALSE,FALSE
2184,TRUE,TRUE,FALSE,FALSE
2186,TRUE,FALSE,FALSE,FALSE
2188,FALSE,FALSE,FALSE,FALSE
2189,TRUE,FALSE,FALSE,FALSE
2191,TRUE,FALSE,FALSE,FALSE
2192,TRUE,TRUE,FALSE,FALSE
2194,TRUE,FALSE,FALSE,FALSE
2195,FALSE,FALSE,FALSE,FALSE
2197,FALSE,FALSE,FALSE,FALSE
2198,TRUE,FALSE,FALSE,FALSE
2200,TRUE,FALSE,FALSE,FALSE
2202,TRUE,FALSE,FALSE,FALSE
2205,TRUE,FALSE,FALSE,FALSE
2206,FALSE,FALSE,FALSE,FALSE
2220,TRUE,FALSE,FALSE,FALSE
2221,FALSE,FALSE,FALSE,FALSE
2222,TRUE,FALSE,FALSE,FALSE
2227,FALSE,FALSE,FALSE,FALSE
2229,TRUE,FALSE,FALSE,FALSE
2230,FALSE,FALSE,FALSE,FALSE
2231,FALSE,FALSE,FALSE,FALSE
2232,FALSE,FALSE,FALSE,FALSE
2233,TRUE,FALSE,FALSE,FALSE
2237,TRUE,FALSE,FALSE,FALSE
2240,TRUE,FALSE,FALSE,FALSE
2241,TRUE,FALSE,FALSE,FALSE
2242,TRUE,FALSE,FALSE,FALSE
2243,FALSE,FALSE,FALSE,FALSE
2244,TRUE,FALSE,FALSE,FALSE
2245,FALSE,FALSE,FALSE,FALSE
2246,TRUE,FALSE,FALSE,FALSE
2247,FALSE,FALSE,FALSE,FALSE
2248,TRUE,FALSE,FALSE,FALSE
2256,TRUE,FALSE,FALSE,FALSE
2257,TRUE,FALSE,FALSE,FALSE
2260,FALSE,FALSE,FALSE,FALSE
2264,TRUE,FALSE,FALSE,FALSE
2266,TRUE,FALSE,FALSE,FALSE
2270,TRUE,FALSE,FALSE,FALSE
2271,TRUE,FALSE,FALSE,FALSE
2273,FALSE,FALSE,FALSE,FALSE
2275,TRUE,FALSE,FALSE,FALSE
2277,FALSE,FALSE,FALSE,FALSE
2279,TRUE,FALSE,FALSE,FALSE
2280,FALSE,FALSE,FALSE,FALSE
2282,TRUE,FALSE,FALSE,FALSE
2285,FALSE,FALSE,FALSE,FALSE
2287,TRUE,FALSE,FALSE,FALSE
2288,TRUE,FALSE,FALSE,FALSE
2289,TRUE,FALSE,FALSE,FALSE
2297,TRUE,FALSE,FALSE,FALSE
2301,TRUE,FALSE,FALSE,FALSE
2302,FALSE,FALSE,FALSE,FALSE
2303,FALSE,FALSE,FALSE,FALSE
2304,FALSE,FALSE,FALSE,FALSE
2307,FALSE,FALSE,FALSE,FALSE
2308,FALSE,FALSE,FALSE,FALSE
2311,TRUE,FALSE,FALSE,FALSE
2312,FALSE,FALSE,FALSE,FALSE
2313,FALSE,FALSE,FALSE,FALSE
2317,FALSE,FALSE,FALSE,FALSE
2319,TRUE,FALSE,FALSE,FALSE
2320,TRUE,FALSE,FALSE,FALSE
2322,FALSE,FALSE,FALSE,FALSE
2323,TRUE,FALSE,FALSE,FALSE
2324,TRUE,FALSE,FALSE,FALSE
2328,TRUE,FALSE,FALSE,FALSE
2330,TRUE,FALSE,FALSE,FALSE
2332,TRUE,FALSE,FALSE,FALSE
2334,TRUE,TRUE,FALSE,FALSE
2336,TRUE,FALSE,FALSE,FALSE
2341,FALSE,FALSE,FALSE,FALSE
2342,TRUE,FALSE,FALSE,FALSE
2343,TRUE,FALSE,FALSE,FALSE
2344,FALSE,FALSE,FALSE,FALSE
2346,TRUE,FALSE,FALSE,FALSE
2348,FALSE,FALSE,FALSE,FALSE
2350,TRUE,FALSE,FALSE,FALSE
2351,TRUE,FALSE,FALSE,FALSE
2352,TRUE,FALSE,FALSE,FALSE
2355,TRUE,FALSE,FALSE,FALSE
2356,TRUE,FALSE,FALSE,FALSE
2361,TRUE,FALSE,FALSE,FALSE
2362,FALSE,FALSE,FALSE,FALSE
2364,FALSE,FALSE,FALSE,FALSE
2365,TRUE,FALSE,TRUE,FALSE
2366,FALSE,FALSE,FALSE,FALSE
2368,TRUE,FALSE,FALSE,FALSE
2369,TRUE,FALSE,FALSE,FALSE
2371,FALSE,FALSE,FALSE,FALSE
2373,FALSE,FALSE,FALSE,FALSE
2375,FALSE,FALSE,FALSE,FALSE
2378,FALSE,FALSE,FALSE,FALSE
2380,TRUE,FALSE,FALSE,FALSE
2383,TRUE,FALSE,FALSE,FALSE
2384,FALSE,FALSE,FALSE,FALSE
2389,TRUE,FALSE,FALSE,FALSE
2393,FALSE,FALSE,FALSE,FALSE
2395,FALSE,FALSE,FALSE,FALSE
2397,TRUE,FALSE,FALSE,FALSE
2398,FALSE,FALSE,FALSE,FALSE
2399,TRUE,FALSE,FALSE,FALSE
2402,TRUE,FALSE,FALSE,FALSE
2403,FALSE,FALSE,FALSE,FALSE
2407,FALSE,FALSE,FALSE,FALSE
2408,TRUE,FALSE,FALSE,FALSE
2409,TRUE,TRUE,FALSE,FALSE
2410,TRUE,FALSE,FALSE,FALSE
2413,TRUE,FALSE,FALSE,FALSE
2420,TRUE,FALSE,FALSE,FALSE
2423,TRUE,FALSE,FALSE,FALSE
2426,TRUE,FALSE,FALSE,FALSE
2427,TRUE,FALSE,FALSE,FALSE
2428,TRUE,FALSE,FALSE,FALSE
2431,FALSE,FALSE,FALSE,FALSE
2433,FALSE,FALSE,FALSE,FALSE
2435,FALSE,FALSE,FALSE,FALSE
2436,TRUE,FALSE,FALSE,FALSE
2437,TRUE,FALSE,FALSE,FALSE
2438,FALSE,FALSE,FALSE,FALSE
2440,TRUE,FALSE,FALSE,FALSE
2441,FALSE,FALSE,FALSE,FALSE
2442,TRUE,FALSE,FALSE,FALSE
2443,TRUE,FALSE,FALSE,FALSE
2444,TRUE,FALSE,FALSE,FALSE
2447,FALSE,FALSE,FALSE,FALSE
2450,TRUE,FALSE,FALSE,FALSE
2451,FALSE,FALSE,FALSE,FALSE
2454,FALSE,FALSE,FALSE,FALSE
2456,TRUE,FALSE,FALSE,FALSE
2457,FALSE,FALSE,FALSE,FALSE
2459,TRUE,FALSE,FALSE,FALSE
2460,TRUE,FALSE,FALSE,FALSE
2461,FALSE,FALSE,FALSE,FALSE
2462,TRUE,FALSE,FALSE,FALSE
2463,FALSE,FALSE,FALSE,FALSE
2465,TRUE,FALSE,FALSE,FALSE
2466,TRUE,FALSE,FALSE,FALSE
2467,FALSE,FALSE,FALSE,FALSE
2468,TRUE,FALSE,FALSE,FALSE
2469,TRUE,FALSE,FALSE,FALSE
2470,TRUE,FALSE,FALSE,FALSE
2474,TRUE,FALSE,FALSE,FALSE
2475,TRUE,FALSE,FALSE,FALSE
2476,FALSE,FALSE,FALSE,FALSE
2477,TRUE,FALSE,FALSE,FALSE
2478,TRUE,FALSE,FALSE,FALSE
2479,FALSE,FALSE,FALSE,FALSE
2484,TRUE,FALSE,FALSE,FALSE
2485,TRUE,FALSE,FALSE,FALSE
2486,FALSE,FALSE,FALSE,FALSE
2488,FALSE,FALSE,FALSE,FALSE
2491,TRUE,FALSE,FALSE,FALSE
2494,TRUE,FALSE,FALSE,FALSE
2497,TRUE,FALSE,FALSE,FALSE
2499,FALSE,FALSE,FALSE,FALSE
2500,TRUE,FALSE,FALSE,FALSE
2501,TRUE,FALSE,FALSE,FALSE
2504,FALSE,FALSE,FALSE,FALSE
2505,FALSE,FALSE,FALSE,FALSE
2508,FALSE,FALSE,FALSE,FALSE
2511,TRUE,FALSE,FALSE,FALSE
2513,TRUE,FALSE,FALSE,FALSE
2514,TRUE,FALSE,FALSE,FALSE
2521,TRUE,FALSE,FALSE,FALSE
2525,FALSE,FALSE,FALSE,FALSE
2528,FALSE,FALSE,FALSE,FALSE
2529,FALSE,FALSE,FALSE,FALSE
2530,TRUE,FALSE,FALSE,FALSE
2531,FALSE,FALSE,FALSE,FALSE
2532,TRUE,FALSE,FALSE,FALSE
2536,TRUE,FALSE,FALSE,FALSE
2537,TRUE,FALSE,FALSE,FALSE
2538,TRUE,FALSE,FALSE,FALSE
2539,TRUE,FALSE,FALSE,FALSE
2548,TRUE,FALSE,FALSE,FALSE
2549,FALSE,FALSE,FALSE,FALSE
2551,FALSE,FALSE,FALSE,FALSE
2552,FALSE,FALSE,FALSE,FALSE
2553,FALSE,FALSE,FALSE,FALSE
2554,TRUE,FALSE,FALSE,FALSE
2556,TRUE,FALSE,FALSE,FALSE
2557,FALSE,FALSE,FALSE,FALSE
2558,FALSE,FALSE,FALSE,FALSE
2560,TRUE,FALSE,FALSE,FALSE
2561,FALSE,FALSE,FALSE,FALSE
2563,FALSE,FALSE,FALSE,FALSE
2564,TRUE,FALSE,FALSE,FALSE
2565,TRUE,FALSE,FALSE,FALSE
2566,TRUE,FALSE,FALSE,FALSE
2568,TRUE,FALSE,FALSE,FALSE
2569,TRUE,FALSE,FALSE,FALSE
2570,FALSE,FALSE,FALSE,FALSE
2571,TRUE,FALSE,FALSE,FALSE
2572,TRUE,FALSE,FALSE,FALSE
2573,TRUE,FALSE,FALSE,FALSE
2575,TRUE,FALSE,FALSE,FALSE
2576,TRUE,FALSE,FALSE,FALSE
2577,FALSE,FALSE,FALSE,FALSE
2578,FALSE,FALSE,FALSE,FALSE
2579,TRUE,FALSE,FALSE,FALSE
2580,FALSE,FALSE,FALSE,FALSE
2581,TRUE,FALSE,FALSE,FALSE
2582,TRUE,FALSE,FALSE,FALSE
2590,FALSE,FALSE,FALSE,FALSE
2591,TRUE,FALSE,FALSE,FALSE
2593,TRUE,FALSE,FALSE,FALSE
2594,FALSE,FALSE,FALSE,FALSE
2595,FALSE,FALSE,FALSE,FALSE
2596,FALSE,FALSE,FALSE,FALSE
2598,FALSE,FALSE,FALSE,FALSE
2602,FALSE,FALSE,FALSE,FALSE
2609,FALSE,FALSE,FALSE,FALSE
2613,TRUE,FALSE,FALSE,FALSE
2615,FALSE,FALSE,FALSE,FALSE
2616,TRUE,FALSE,FALSE,FALSE
2617,TRUE,FALSE,FALSE,FALSE
2619,FALSE,FALSE,FALSE,FALSE
2620,TRUE,FALSE,FALSE,FALSE
2622,FALSE,FALSE,FALSE,FALSE
2623,TRUE,FALSE,FALSE,FALSE
2624,TRUE,FALSE,FALSE,FALSE
2625,TRUE,FALSE,FALSE,FALSE
2626,FALSE,FALSE,FALSE,FALSE
2629,TRUE,FALSE,FALSE,FALSE
2630,FALSE,FALSE,FALSE,FALSE
2632,TRUE,FALSE,FALSE,FALSE
2633,FALSE,FALSE,FALSE,FALSE
2636,TRUE,FALSE,FALSE,FALSE
2639,FALSE,FALSE,FALSE,FALSE
2640,FALSE,FALSE,FALSE,FALSE
2642,TRUE,FALSE,FALSE,FALSE
2644,FALSE,FALSE,FALSE,FALSE
2647,TRUE,FALSE,FALSE,FALSE
2651,FALSE,FALSE,FALSE,FALSE
2652,TRUE,FALSE,FALSE,FALSE
2653,FALSE,FALSE,FALSE,FALSE
2656,FALSE,FALSE,FALSE,FALSE
2658,FALSE,FALSE,FALSE,FALSE
2660,FALSE,FALSE,FALSE,FALSE
2676,TRUE,FALSE,TRUE,FALSE
2677,FALSE,FALSE,FALSE,FALSE
2687,TRUE,FALSE,FALSE,FALSE
2688,TRUE,FALSE,FALSE,FALSE
2695,FALSE,FALSE,FALSE,FALSE
2702,TRUE,FALSE,FALSE,FALSE
2703,TRUE,FALSE,FALSE,FALSE
2708,FALSE,FALSE,FALSE,FALSE
2710,FALSE,FALSE,FALSE,FALSE
2722,FALSE,FALSE,FALSE,FALSE
2723,TRUE,FALSE,TRUE,FALSE
2724,TRUE,FALSE,FALSE,FALSE
2726,TRUE,FALSE,FALSE,FALSE
2730,FALSE,FALSE,FALSE,FALSE
2736,FALSE,FALSE,FALSE,FALSE
2741,TRUE,FALSE,TRUE,FALSE
2744,TRUE,FALSE,FALSE,FALSE
2745,TRUE,FALSE,FALSE,FALSE
2750,FALSE,FALSE,FALSE,FALSE
2753,TRUE,FALSE,FALSE,FALSE
2754,TRUE,FALSE,FALSE,FALSE
2755,TRUE,FALSE,FALSE,FALSE
2756,TRUE,FALSE,FALSE,FALSE
2757,FALSE,FALSE,FALSE,FALSE
2761,FALSE,FALSE,FALSE,FALSE
2763,TRUE,FALSE,FALSE,FALSE
2766,TRUE,FALSE,FALSE,FALSE
2770,TRUE,FALSE,FALSE,FALSE
2771,TRUE,FALSE,FALSE,FALSE
2772,FALSE,FALSE,FALSE,FALSE
2773,TRUE,FALSE,FALSE,FALSE
2774,TRUE,FALSE,FALSE,FALSE
2775,TRUE,FALSE,FALSE,FALSE
2776,FALSE,FALSE,FALSE,FALSE
2779,TRUE,FALSE,FALSE,FALSE
2783,TRUE,FALSE,FALSE,FALSE
2784,FALSE,FALSE,FALSE,FALSE
2787,TRUE,FALSE,FALSE,FALSE
2788,FALSE,FALSE,FALSE,FALSE
2791,FALSE,FALSE,FALSE,FALSE
2793,TRUE,FALSE,FALSE,FALSE
2794,FALSE,FALSE,FALSE,FALSE
2795,FALSE,FALSE,FALSE,FALSE
2796,TRUE,FALSE,FALSE,FALSE
2797,FALSE,FALSE,FALSE,FALSE
2799,TRUE,FALSE,FALSE,FALSE
2804,FALSE,FALSE,FALSE,FALSE
2805,TRUE,FALSE,FALSE,FALSE
2806,TRUE,FALSE,TRUE,FALSE
2808,TRUE,FALSE,FALSE,FALSE
2810,FALSE,FALSE,FALSE,FALSE
2811,TRUE,FALSE,FALSE,FALSE
2813,FALSE,FALSE,FALSE,FALSE
2814,TRUE,FALSE,FALSE,FALSE
2821,TRUE,FALSE,FALSE,FALSE
2826,TRUE,FALSE,FALSE,FALSE
2827,TRUE,FALSE,FALSE,FALSE
2828,FALSE,FALSE,FALSE,FALSE
2831,TRUE,FALSE,FALSE,FALSE
2832,TRUE,FALSE,FALSE,FALSE
2835,TRUE,FALSE,FALSE,FALSE
2836,TRUE,FALSE,FALSE,FALSE
2840,FALSE,FALSE,FALSE,FALSE
2841,FALSE,FALSE,FALSE,FALSE
2843,TRUE,FALSE,FALSE,FALSE
2844,FALSE,FALSE,FALSE,FALSE
2845,TRUE,FALSE,FALSE,FALSE
2846,FALSE,FALSE,FALSE,FALSE
2849,TRUE,FALSE,FALSE,FALSE
2853,FALSE,FALSE,FALSE,FALSE
2854,FALSE,FALSE,FALSE,FALSE
2855,TRUE,FALSE,FALSE,FALSE
2859,TRUE,FALSE,FALSE,FALSE
2861,FALSE,FALSE,FALSE,FALSE
2870,TRUE,FALSE,FALSE,FALSE
2879,TRUE,FALSE,FALSE,FALSE
2885,TRUE,FALSE,FALSE,FALSE
2886,TRUE,FALSE,FALSE,FALSE
2891,FALSE,FALSE,FALSE,FALSE
2895,FALSE,FALSE,FALSE,FALSE
2896,TRUE,FALSE,FALSE,FALSE
2903,TRUE,FALSE,FALSE,FALSE
2904,TRUE,FALSE,FALSE,FALSE
2908,TRUE,FALSE,FALSE,FALSE
2909,TRUE,FALSE,FALSE,FALSE
2910,TRUE,FALSE,FALSE,FALSE
2911,TRUE,FALSE,FALSE,FALSE
2912,FALSE,FALSE,FALSE,FALSE
2915,TRUE,FALSE,FALSE,FALSE
2917,TRUE,FALSE,FALSE,FALSE
2918,TRUE,FALSE,FALSE,FALSE
2922,TRUE,FALSE,FALSE,FALSE
2927,TRUE,FALSE,FALSE,FALSE
2929,FALSE,FALSE,FALSE,FALSE
2935,TRUE,FALSE,FALSE,FALSE
2941,FALSE,FALSE,FALSE,FALSE
2942,FALSE,FALSE,FALSE,FALSE
2944,TRUE,FALSE,FALSE,FALSE
2948,TRUE,FALSE,FALSE,FALSE
2949,TRUE,FALSE,FALSE,FALSE
2950,TRUE,FALSE,FALSE,FALSE
2961,TRUE,FALSE,FALSE,FALSE
2964,TRUE,FALSE,FALSE,FALSE
2969,TRUE,FALSE,FALSE,FALSE
2971,TRUE,FALSE,FALSE,FALSE
2973,TRUE,FALSE,FALSE,FALSE
2974,FALSE,FALSE,FALSE,FALSE
2988,FALSE,FALSE,FALSE,FALSE
2993,FALSE,FALSE,FALSE,FALSE
3000,FALSE,FALSE,FALSE,FALSE
3001,FALSE,FALSE,FALSE,FALSE
3004,TRUE,FALSE,FALSE,FALSE
3007,FALSE,FALSE,FALSE,FALSE
3008,TRUE,FALSE,FALSE,FALSE
3012,TRUE,FALSE,FALSE,FALSE
3020,TRUE,FALSE,FALSE,FALSE
3021,FALSE,FALSE,FALSE,FALSE
3027,FALSE,FALSE,FALSE,FALSE
3029,TRUE,FALSE,FALSE,FALSE
3034,TRUE,FALSE,FALSE,FALSE
3038,FALSE,FALSE,FALSE,FALSE
3039,TRUE,FALSE,FALSE,FALSE
3042,TRUE,FALSE,FALSE,FALSE
3046,FALSE,FALSE,FALSE,FALSE
3051,TRUE,FALSE,FALSE,FALSE
3078,FALSE,FALSE,FALSE,FALSE
3099,TRUE,FALSE,FALSE,FALSE
3115,FALSE,FALSE,FALSE,FALSE
3116,FALSE,FALSE,FALSE,FALSE
3117,FALSE,FALSE,FALSE,FALSE
3146,TRUE,FALSE,FALSE,FALSE
3147,FALSE,FALSE,FALSE,FALSE
3148,TRUE,FALSE,FALSE,FALSE
3149,TRUE,FALSE,FALSE,FALSE
3150,FALSE,FALSE,FALSE,FALSE
3151,TRUE,TRUE,TRUE,FALSE
3152,FALSE,FALSE,FALSE,FALSE
3154,FALSE,FALSE,FALSE,FALSE
3155,TRUE,FALSE,FALSE,FALSE
3156,FALSE,FALSE,FALSE,FALSE
3157,TRUE,FALSE,FALSE,FALSE
3158,FALSE,FALSE,FALSE,FALSE
3159,TRUE,FALSE,FALSE,FALSE
3160,TRUE,FALSE,FALSE,FALSE
3161,TRUE,FALSE,FALSE,FALSE
3162,TRUE,FALSE,FALSE,FALSE
3163,TRUE,FALSE,FALSE,FALSE
3164,TRUE,FALSE,FALSE,FALSE
3165,TRUE,FALSE,FALSE,FALSE
3166,FALSE,FALSE,FALSE,FALSE
3169,FALSE,FALSE,FALSE,FALSE
3170,TRUE,FALSE,FALSE,FALSE
3171,FALSE,FALSE,FALSE,FALSE
3172,TRUE,FALSE,FALSE,FALSE
3173,FALSE,FALSE,FALSE,FALSE
3176,FALSE,FALSE,FALSE,FALSE
3177,FALSE,FALSE,FALSE,FALSE
3178,FALSE,FALSE,FALSE,FALSE
3179,FALSE,FALSE,FALSE,FALSE
3180,TRUE,FALSE,FALSE,FALSE
3181,FALSE,FALSE,FALSE,FALSE
3182,TRUE,FALSE,FALSE,FALSE
3183,TRUE,FALSE,FALSE,FALSE
3184,TRUE,FALSE,FALSE,FALSE
3185,FALSE,FALSE,FALSE,FALSE
3186,TRUE,FALSE,FALSE,FALSE
3187,FALSE,FALSE,FALSE,FALSE
3188,TRUE,FALSE,FALSE,FALSE
